,yr_id,full_name,jobs
,2035,Finance and Real Estate,56
,2035,Information,71
,2035,"Transporation, Warehousing, and Utilities",24
,2035,Retail Trade,22
,2035,Wholesale Trade,98
,2035,Manufacturing,37
,2035,Construction,31
,2035,Agriculture and Mining,42
,2035,Military,82
,2030,Self-Employed,97
,2030,Government,92
,2030,Office Services,25
,2030,Leisure and Hospitality,39
,2030,Education and Healthcare,37
,2030,Professional and Business Services,65
,2030,Finance and Real Estate,41
,2030,Information,97
,2030,"Transporation, Warehousing, and Utilities",25
,2030,Retail Trade,53
,2030,Wholesale Trade,33
,2030,Manufacturing,83
,2030,Construction,39
,2030,Agriculture and Mining,59
,2030,Military,94
,2025,Self-Employed,95
,2025,Government,34
,2025,Office Services,83
,2025,Leisure and Hospitality,38
,2025,Education and Healthcare,45
,2025,Professional and Business Services,57
,2025,Finance and Real Estate,60
,2025,Information,47
,2025,"Transporation, Warehousing, and Utilities",60
,2025,Retail Trade,29
,2025,Wholesale Trade,25
,2025,Manufacturing,53
,2025,Construction,95
,2025,Agriculture and Mining,70
,2025,Military,84
,2020,Self-Employed,77
,2020,Government,53
,2020,Office Services,20
,2020,Leisure and Hospitality,38
,2020,Education and Healthcare,29
,2020,Professional and Business Services,20
,2020,Finance and Real Estate,92
,2020,Information,39
,2020,"Transporation, Warehousing, and Utilities",56
,2020,Retail Trade,98
,2020,Wholesale Trade,52
,2020,Manufacturing,59
,2020,Construction,37
,2020,Agriculture and Mining,93
,2020,Military,34
,2015,Self-Employed,76
,2015,Government,38
,2015,Leisure and Hospitality,34
,2015,Education and Healthcare,75
,2015,Professional and Business Services,99
,2015,Finance and Real Estate,97
,2015,Information,60
,2015,"Transporation, Warehousing, and Utilities",39
,2015,Retail Trade,90
,2015,Wholesale Trade,98
,2015,Manufacturing,96
,2015,Construction,47
,2015,Agriculture and Mining,61
,2015,Military,38
,2008,Self-Employed,65
,2008,Government,72
,2008,Office Services,84
,2008,Leisure and Hospitality,74
,2008,Education and Healthcare,59
,2008,Professional and Business Services,33
,2008,Finance and Real Estate,47
,2008,Information,88
,2008,"Transporation, Warehousing, and Utilities",72
,2008,Retail Trade,39
,2008,Wholesale Trade,74
,2008,Manufacturing,58
,2008,Construction,53
,2008,Agriculture and Mining,47
,2008,Military,62
,2050,Self-Employed,65
,2050,Government,86
,2050,Office Services,39
,2050,Leisure and Hospitality,70
,2050,Education and Healthcare,48
,2050,Professional and Business Services,21
,2050,Finance and Real Estate,52
,2050,Information,60
,2050,"Transporation, Warehousing, and Utilities",48
,2050,Retail Trade,86
,2050,Wholesale Trade,23
,2050,Manufacturing,87
,2050,Construction,74
,2050,Agriculture and Mining,45
,2050,Military,69
,2045,Self-Employed,93
,2045,Government,94
,2045,Office Services,50
,2045,Leisure and Hospitality,73
,2045,Education and Healthcare,52
,2045,Professional and Business Services,30
,2045,Finance and Real Estate,69
,2045,Information,65
,2045,"Transporation, Warehousing, and Utilities",31
,2045,Retail Trade,58
,2045,Wholesale Trade,31
,2045,Manufacturing,68
,2045,Construction,46
,2045,Agriculture and Mining,34
,2045,Military,23
,2040,Self-Employed,98
,2040,Government,74
,2040,Office Services,45
,2040,Leisure and Hospitality,55
,2040,Education and Healthcare,90
,2040,Professional and Business Services,45
,2040,Finance and Real Estate,55
,2040,Information,76
,2040,"Transporation, Warehousing, and Utilities",98
,2040,Retail Trade,55
,2040,Wholesale Trade,51
,2040,Manufacturing,35
,2040,Construction,38
,2040,Agriculture and Mining,78
,2040,Military,63
,2035,Self-Employed,51
,2035,Government,55
,2035,Office Services,100
,2035,Leisure and Hospitality,50
,2035,Education and Healthcare,56
,2035,Professional and Business Services,50
,2035,Finance and Real Estate,67
,2035,Information,62
,2035,"Transporation, Warehousing, and Utilities",92
,2015,Office Services,93
,2035,Retail Trade,60
,2035,Wholesale Trade,87
,2035,Manufacturing,48
,2035,Construction,38
,2035,Agriculture and Mining,65
,2035,Military,75
,2030,Self-Employed,39
,2030,Government,23
,2030,Office Services,61
,2030,Leisure and Hospitality,21
,2030,Education and Healthcare,50
,2030,Professional and Business Services,66
,2030,Finance and Real Estate,33
,2030,Information,48
,2030,"Transporation, Warehousing, and Utilities",77
,2030,Retail Trade,39
,2030,Wholesale Trade,84
,2030,Manufacturing,37
,2030,Construction,83
,2030,Agriculture and Mining,87
,2030,Military,56
,2025,Self-Employed,23
,2025,Government,46
,2025,Office Services,39
,2025,Leisure and Hospitality,25
,2025,Education and Healthcare,40
,2025,Professional and Business Services,97
,2025,Finance and Real Estate,75
,2025,Information,52
,2025,"Transporation, Warehousing, and Utilities",65
,2025,Retail Trade,24
,2025,Wholesale Trade,39
,2025,Manufacturing,49
,2025,Construction,46
,2025,Agriculture and Mining,35
,2025,Military,84
,2020,Self-Employed,20
,2020,Government,33
,2020,Office Services,35
,2020,Leisure and Hospitality,27
,2020,Education and Healthcare,40
,2020,Professional and Business Services,95
,2020,Finance and Real Estate,81
,2020,Information,48
,2020,"Transporation, Warehousing, and Utilities",91
,2020,Retail Trade,44
,2020,Wholesale Trade,78
,2020,Manufacturing,88
,2020,Construction,82
,2020,Agriculture and Mining,57
,2020,Military,69
,2015,Self-Employed,73
,2015,Government,59
,2015,Office Services,86
,2015,Leisure and Hospitality,41
,2015,Education and Healthcare,70
,2015,Professional and Business Services,35
,2015,Finance and Real Estate,73
,2015,Information,81
,2015,"Transporation, Warehousing, and Utilities",24
,2015,Retail Trade,47
,2015,Wholesale Trade,73
,2015,Manufacturing,89
,2015,Construction,47
,2015,Agriculture and Mining,45
,2015,Military,31
,2008,Self-Employed,59
,2008,Government,49
,2008,Office Services,94
,2008,Leisure and Hospitality,64
,2008,Education and Healthcare,77
,2008,Professional and Business Services,61
,2008,Finance and Real Estate,90
,2008,Information,62
,2008,"Transporation, Warehousing, and Utilities",48
,2008,Retail Trade,53
,2008,Wholesale Trade,70
,2008,Manufacturing,57
,2008,Construction,90
,2008,Agriculture and Mining,51
,2008,Military,88
,2050,Self-Employed,48
,2050,Government,70
,2050,Office Services,83
,2050,Leisure and Hospitality,49
,2050,Education and Healthcare,22
,2050,Professional and Business Services,36
,2050,Finance and Real Estate,65
,2050,Information,74
,2050,"Transporation, Warehousing, and Utilities",80
,2050,Retail Trade,54
,2050,Wholesale Trade,57
,2050,Manufacturing,28
,2050,Construction,51
,2050,Agriculture and Mining,73
,2050,Military,44
,2045,Self-Employed,47
,2045,Government,39
,2045,Office Services,67
,2045,Leisure and Hospitality,50
,2045,Education and Healthcare,54
,2045,Professional and Business Services,93
,2045,Finance and Real Estate,60
,2045,Information,94
,2045,"Transporation, Warehousing, and Utilities",37
,2045,Retail Trade,30
,2045,Wholesale Trade,47
,2045,Manufacturing,34
,2045,Construction,63
,2045,Agriculture and Mining,89
,2045,Military,83
,2040,Self-Employed,41
,2040,Government,64
,2040,Office Services,73
,2040,Leisure and Hospitality,52
,2040,Education and Healthcare,77
,2040,Professional and Business Services,61
,2040,Finance and Real Estate,56
,2040,Information,24
,2040,"Transporation, Warehousing, and Utilities",41
,2040,Retail Trade,74
,2040,Wholesale Trade,34
,2040,Manufacturing,21
,2040,Construction,62
,2040,Agriculture and Mining,57
,2040,Military,71
,2035,Self-Employed,93
,2035,Government,33
,2035,Office Services,87
,2035,Leisure and Hospitality,100
,2035,Education and Healthcare,23
,2035,Professional and Business Services,85
,2035,Finance and Real Estate,50
,2035,Information,59
,2035,"Transporation, Warehousing, and Utilities",33
,2035,Retail Trade,48
,2035,Wholesale Trade,44
,2035,Manufacturing,65
,2035,Construction,76
,2035,Agriculture and Mining,83
,2035,Military,34
,2030,Self-Employed,30
,2030,Government,44
,2030,Office Services,88
,2030,Leisure and Hospitality,60
,2030,Education and Healthcare,100
,2030,Professional and Business Services,97
,2030,Finance and Real Estate,82
,2030,Information,67
,2030,"Transporation, Warehousing, and Utilities",73
,2030,Retail Trade,68
,2030,Wholesale Trade,55
,2030,Manufacturing,76
,2030,Construction,20
,2030,Agriculture and Mining,34
,2030,Military,34
,2025,Self-Employed,22
,2025,Government,90
,2025,Office Services,83
,2025,Leisure and Hospitality,64
,2025,Education and Healthcare,70
,2025,Professional and Business Services,26
,2025,Finance and Real Estate,75
,2025,Information,54
,2025,"Transporation, Warehousing, and Utilities",82
,2025,Retail Trade,65
,2025,Wholesale Trade,20
,2025,Manufacturing,73
,2025,Construction,73
,2025,Agriculture and Mining,68
,2025,Military,42
,2020,Self-Employed,74
,2020,Government,42
,2020,Office Services,21
,2020,Leisure and Hospitality,91
,2020,Education and Healthcare,100
,2020,Professional and Business Services,52
,2020,Finance and Real Estate,54
,2020,Information,21
,2020,"Transporation, Warehousing, and Utilities",52
,2020,Retail Trade,21
,2020,Wholesale Trade,49
,2020,Manufacturing,76
,2020,Construction,74
,2020,Agriculture and Mining,97
,2020,Military,63
,2015,Self-Employed,44
,2015,Government,100
,2015,Office Services,84
,2015,Leisure and Hospitality,53
,2015,Education and Healthcare,47
,2015,Professional and Business Services,99
,2015,Finance and Real Estate,30
,2015,Information,24
,2015,"Transporation, Warehousing, and Utilities",75
,2015,Retail Trade,26
,2015,Wholesale Trade,80
,2015,Manufacturing,66
,2015,Construction,31
,2015,Agriculture and Mining,74
,2015,Military,98
,2008,Self-Employed,53
,2008,Government,76
,2008,Office Services,30
,2008,Leisure and Hospitality,33
,2008,Education and Healthcare,46
,2008,Professional and Business Services,96
,2008,Finance and Real Estate,96
,2008,Information,31
,2008,"Transporation, Warehousing, and Utilities",66
,2008,Retail Trade,27
,2008,Wholesale Trade,59
,2008,Manufacturing,57
,2008,Construction,58
,2008,Agriculture and Mining,88
,2008,Military,96
,2050,Self-Employed,42
,2050,Government,73
,2050,Office Services,62
,2050,Leisure and Hospitality,62
,2050,Education and Healthcare,69
,2050,Professional and Business Services,20
,2050,Finance and Real Estate,40
,2050,Information,28
,2050,"Transporation, Warehousing, and Utilities",78
,2050,Retail Trade,78
,2050,Wholesale Trade,75
,2050,Manufacturing,45
,2050,Construction,61
,2050,Agriculture and Mining,23
,2050,Military,35
,2045,Self-Employed,45
,2045,Government,28
,2045,Office Services,51
,2045,Leisure and Hospitality,63
,2045,Education and Healthcare,27
,2045,Professional and Business Services,88
,2045,Finance and Real Estate,80
,2045,Information,29
,2045,"Transporation, Warehousing, and Utilities",94
,2045,Retail Trade,78
,2045,Wholesale Trade,40
,2045,Manufacturing,76
,2045,Construction,53
,2045,Agriculture and Mining,29
,2045,Military,100
,2040,Self-Employed,100
,2040,Government,87
,2040,Office Services,22
,2040,Leisure and Hospitality,94
,2040,Education and Healthcare,84
,2040,Professional and Business Services,55
,2040,Finance and Real Estate,34
,2040,Information,85
,2040,"Transporation, Warehousing, and Utilities",57
,2040,Retail Trade,62
,2040,Wholesale Trade,68
,2040,Manufacturing,92
,2040,Construction,25
,2040,Agriculture and Mining,56
,2040,Military,64
,2035,Self-Employed,99
,2035,Government,93
,2035,Office Services,73
,2035,Leisure and Hospitality,64
,2035,Education and Healthcare,86
,2035,Professional and Business Services,77
,2035,Finance and Real Estate,76
,2035,Information,60
,2035,"Transporation, Warehousing, and Utilities",60
,2035,Retail Trade,53
,2035,Wholesale Trade,74
,2035,Manufacturing,51
,2035,Construction,89
,2035,Agriculture and Mining,97
,2035,Military,73
,2030,Self-Employed,82
,2030,Government,92
,2030,Office Services,45
,2030,Leisure and Hospitality,84
,2030,Education and Healthcare,89
,2030,Professional and Business Services,41
,2030,Finance and Real Estate,54
,2030,Information,58
,2030,"Transporation, Warehousing, and Utilities",41
,2030,Retail Trade,80
,2030,Wholesale Trade,26
,2030,Manufacturing,21
,2030,Construction,89
,2030,Agriculture and Mining,84
,2030,Military,26
,2025,Self-Employed,97
,2025,Government,25
,2025,Office Services,52
,2025,Leisure and Hospitality,64
,2025,Education and Healthcare,75
,2025,Professional and Business Services,82
,2025,Finance and Real Estate,22
,2025,Information,35
,2025,"Transporation, Warehousing, and Utilities",90
,2025,Retail Trade,82
,2025,Wholesale Trade,61
,2025,Manufacturing,36
,2025,Construction,98
,2025,Agriculture and Mining,34
,2025,Military,49
,2020,Self-Employed,88
,2020,Government,81
,2020,Office Services,78
,2020,Leisure and Hospitality,85
,2020,Education and Healthcare,64
,2020,Professional and Business Services,22
,2020,Finance and Real Estate,23
,2020,Information,94
,2020,"Transporation, Warehousing, and Utilities",52
,2020,Retail Trade,58
,2020,Wholesale Trade,54
,2020,Manufacturing,27
,2020,Construction,22
,2020,Agriculture and Mining,63
,2020,Military,40
,2015,Self-Employed,92
,2015,Government,64
,2015,Office Services,83
,2015,Leisure and Hospitality,83
,2015,Education and Healthcare,98
,2015,Professional and Business Services,90
,2015,Finance and Real Estate,34
,2015,Information,69
,2015,"Transporation, Warehousing, and Utilities",46
,2015,Retail Trade,70
,2015,Wholesale Trade,48
,2015,Manufacturing,80
,2015,Construction,35
,2015,Agriculture and Mining,35
,2015,Military,75
,2008,Self-Employed,54
,2008,Government,24
,2008,Office Services,72
,2008,Leisure and Hospitality,27
,2008,Education and Healthcare,98
,2008,Professional and Business Services,25
,2008,Finance and Real Estate,22
,2008,Information,43
,2008,"Transporation, Warehousing, and Utilities",100
,2008,Retail Trade,42
,2008,Wholesale Trade,46
,2008,Manufacturing,23
,2008,Construction,99
,2008,Agriculture and Mining,27
,2008,Military,26
,2050,Self-Employed,27
,2050,Government,39
,2050,Office Services,70
,2050,Leisure and Hospitality,77
,2050,Education and Healthcare,85
,2050,Professional and Business Services,32
,2050,Finance and Real Estate,30
,2050,Information,25
,2050,"Transporation, Warehousing, and Utilities",46
,2050,Retail Trade,74
,2050,Wholesale Trade,73
,2050,Manufacturing,64
,2050,Construction,77
,2050,Agriculture and Mining,43
,2050,Military,52
,2045,Self-Employed,63
,2045,Government,36
,2045,Office Services,53
,2045,Leisure and Hospitality,77
,2045,Education and Healthcare,56
,2045,Professional and Business Services,25
,2045,Finance and Real Estate,77
,2045,Information,51
,2045,"Transporation, Warehousing, and Utilities",77
,2045,Retail Trade,88
,2045,Wholesale Trade,72
,2045,Manufacturing,76
,2045,Construction,82
,2045,Agriculture and Mining,32
,2045,Military,52
,2040,Self-Employed,43
,2040,Government,43
,2040,Office Services,71
,2040,Leisure and Hospitality,23
,2040,Education and Healthcare,44
,2040,Professional and Business Services,61
,2040,Finance and Real Estate,74
,2040,Information,81
,2040,"Transporation, Warehousing, and Utilities",79
,2040,Retail Trade,74
,2040,Wholesale Trade,22
,2040,Manufacturing,67
,2040,Construction,21
,2040,Agriculture and Mining,72
,2040,Military,56
,2035,Self-Employed,42
,2035,Government,42
,2035,Office Services,80
,2035,Leisure and Hospitality,84
,2035,Education and Healthcare,48
,2035,Professional and Business Services,54
,2035,Finance and Real Estate,26
,2035,Information,45
,2035,"Transporation, Warehousing, and Utilities",31
,2035,Retail Trade,59
,2035,Wholesale Trade,64
,2035,Manufacturing,20
,2035,Construction,57
,2035,Agriculture and Mining,87
,2035,Military,63
,2030,Self-Employed,78
,2030,Government,40
,2030,Office Services,68
,2030,Leisure and Hospitality,23
,2030,Education and Healthcare,37
,2030,Professional and Business Services,90
,2030,Finance and Real Estate,28
,2030,Information,56
,2030,"Transporation, Warehousing, and Utilities",48
,2030,Retail Trade,51
,2030,Wholesale Trade,34
,2030,Manufacturing,91
,2030,Construction,77
,2030,Agriculture and Mining,45
,2030,Military,51
,2025,Self-Employed,68
,2025,Government,90
,2025,Office Services,33
,2025,Leisure and Hospitality,43
,2025,Education and Healthcare,100
,2025,Professional and Business Services,29
,2025,Finance and Real Estate,44
,2025,Information,79
,2025,"Transporation, Warehousing, and Utilities",98
,2025,Retail Trade,55
,2025,Wholesale Trade,48
,2025,Manufacturing,95
,2025,Construction,98
,2025,Agriculture and Mining,94
,2025,Military,81
,2020,Self-Employed,99
,2020,Government,78
,2020,Office Services,84
,2020,Leisure and Hospitality,72
,2020,Education and Healthcare,63
,2020,Professional and Business Services,27
,2020,Finance and Real Estate,80
,2020,Information,66
,2020,"Transporation, Warehousing, and Utilities",91
,2020,Retail Trade,88
,2020,Wholesale Trade,92
,2020,Manufacturing,60
,2020,Construction,70
,2020,Agriculture and Mining,66
,2020,Military,53
,2015,Self-Employed,52
,2015,Government,26
,2015,Office Services,38
,2015,Leisure and Hospitality,86
,2015,Education and Healthcare,40
,2015,Professional and Business Services,61
,2015,Finance and Real Estate,52
,2015,Information,46
,2015,"Transporation, Warehousing, and Utilities",60
,2015,Retail Trade,39
,2015,Wholesale Trade,22
,2015,Manufacturing,87
,2015,Construction,94
,2015,Agriculture and Mining,79
,2015,Military,94
,2008,Self-Employed,94
,2008,Government,23
,2008,Office Services,99
,2008,Leisure and Hospitality,57
,2008,Education and Healthcare,68
,2008,Professional and Business Services,36
,2008,Finance and Real Estate,34
,2008,Information,28
,2008,"Transporation, Warehousing, and Utilities",50
,2008,Retail Trade,87
,2008,Wholesale Trade,66
,2008,Manufacturing,26
,2008,Construction,32
,2008,Agriculture and Mining,91
,2008,Military,95
,2050,Self-Employed,56
,2050,Government,91
,2050,Office Services,57
,2050,Leisure and Hospitality,68
,2050,Education and Healthcare,80
,2050,Professional and Business Services,43
,2050,Finance and Real Estate,92
,2050,Information,66
,2050,"Transporation, Warehousing, and Utilities",76
,2050,Retail Trade,24
,2050,Wholesale Trade,26
,2050,Manufacturing,62
,2050,Construction,55
,2050,Agriculture and Mining,57
,2050,Military,34
,2045,Self-Employed,96
,2045,Government,46
,2045,Office Services,38
,2045,Leisure and Hospitality,36
,2045,Education and Healthcare,20
,2045,Professional and Business Services,74
,2045,Finance and Real Estate,25
,2045,Information,42
,2045,"Transporation, Warehousing, and Utilities",22
,2045,Retail Trade,24
,2045,Wholesale Trade,71
,2045,Manufacturing,52
,2045,Construction,83
,2045,Agriculture and Mining,60
,2045,Military,73
,2040,Self-Employed,44
,2040,Government,41
,2040,Office Services,52
,2040,Leisure and Hospitality,66
,2040,Education and Healthcare,79
,2040,Professional and Business Services,39
,2040,Finance and Real Estate,65
,2040,Information,41
,2040,"Transporation, Warehousing, and Utilities",82
,2040,Retail Trade,42
,2040,Wholesale Trade,43
,2040,Manufacturing,30
,2040,Construction,55
,2040,Agriculture and Mining,81
,2040,Military,38
,2035,Self-Employed,95
,2035,Government,44
,2035,Office Services,25
,2035,Leisure and Hospitality,48
,2035,Education and Healthcare,35
,2035,Professional and Business Services,81
,2035,Finance and Real Estate,89
,2035,Information,82
,2035,"Transporation, Warehousing, and Utilities",92
,2035,Retail Trade,28
,2035,Wholesale Trade,95
,2035,Manufacturing,92
,2035,Construction,78
,2035,Agriculture and Mining,39
,2035,Military,65
,2030,Self-Employed,85
,2030,Government,74
,2030,Office Services,36
,2030,Leisure and Hospitality,27
,2030,Education and Healthcare,44
,2030,Professional and Business Services,45
,2030,Finance and Real Estate,47
,2030,Information,41
,2030,"Transporation, Warehousing, and Utilities",98
,2030,Retail Trade,77
,2030,Wholesale Trade,60
,2030,Manufacturing,42
,2030,Construction,29
,2030,Agriculture and Mining,95
,2030,Military,77
,2025,Self-Employed,97
,2025,Government,44
,2025,Office Services,53
,2025,Leisure and Hospitality,82
,2025,Education and Healthcare,63
,2025,Professional and Business Services,96
,2025,Finance and Real Estate,34
,2025,Information,56
,2025,"Transporation, Warehousing, and Utilities",54
,2025,Retail Trade,36
,2025,Wholesale Trade,55
,2025,Manufacturing,82
,2025,Construction,54
,2025,Agriculture and Mining,61
,2025,Military,81
,2020,Self-Employed,29
,2020,Government,95
,2020,Office Services,59
,2020,Leisure and Hospitality,41
,2020,Education and Healthcare,90
,2020,Professional and Business Services,54
,2020,Finance and Real Estate,41
,2020,Information,51
,2020,"Transporation, Warehousing, and Utilities",66
,2020,Retail Trade,20
,2020,Wholesale Trade,39
,2020,Manufacturing,88
,2020,Construction,93
,2020,Agriculture and Mining,27
,2020,Military,99
,2015,Self-Employed,30
,2015,Government,50
,2015,Office Services,73
,2015,Leisure and Hospitality,100
,2015,Education and Healthcare,33
,2015,Professional and Business Services,45
,2015,Finance and Real Estate,49
,2015,Information,71
,2015,"Transporation, Warehousing, and Utilities",25
,2015,Retail Trade,78
,2015,Wholesale Trade,74
,2015,Manufacturing,65
,2015,Construction,29
,2015,Agriculture and Mining,97
,2015,Military,54
,2008,Self-Employed,43
,2008,Government,77
,2008,Office Services,28
,2008,Leisure and Hospitality,79
,2008,Education and Healthcare,62
,2008,Professional and Business Services,32
,2008,Finance and Real Estate,29
,2008,Information,100
,2008,"Transporation, Warehousing, and Utilities",96
,2008,Retail Trade,24
,2008,Wholesale Trade,65
,2008,Manufacturing,47
,2008,Construction,60
,2008,Agriculture and Mining,70
,2008,Military,76
,2050,Self-Employed,79
,2050,Government,51
,2050,Office Services,59
,2050,Leisure and Hospitality,57
,2050,Education and Healthcare,55
,2050,Professional and Business Services,59
,2050,Finance and Real Estate,88
,2050,Information,53
,2050,"Transporation, Warehousing, and Utilities",73
,2050,Retail Trade,51
,2050,Wholesale Trade,32
,2050,Manufacturing,67
,2050,Construction,84
,2050,Agriculture and Mining,67
,2050,Military,36
,2045,Self-Employed,44
,2045,Government,61
,2045,Office Services,76
,2045,Leisure and Hospitality,23
,2045,Education and Healthcare,25
,2045,Professional and Business Services,87
,2045,Finance and Real Estate,52
,2045,Information,57
,2045,"Transporation, Warehousing, and Utilities",32
,2045,Retail Trade,57
,2045,Wholesale Trade,28
,2045,Manufacturing,87
,2045,Construction,55
,2045,Agriculture and Mining,93
,2045,Military,52
,2040,Self-Employed,60
,2040,Government,26
,2040,Office Services,71
,2040,Leisure and Hospitality,51
,2040,Education and Healthcare,62
,2040,Professional and Business Services,62
,2040,Finance and Real Estate,73
,2040,Information,64
,2040,"Transporation, Warehousing, and Utilities",88
,2040,Retail Trade,45
,2040,Wholesale Trade,76
,2040,Manufacturing,69
,2040,Construction,69
,2040,Agriculture and Mining,40
,2040,Military,72
,2035,Self-Employed,36
,2035,Government,99
,2035,Office Services,56
,2035,Leisure and Hospitality,40
,2035,Education and Healthcare,46
,2035,Professional and Business Services,59
,2035,Finance and Real Estate,58
,2035,Information,28
,2035,"Transporation, Warehousing, and Utilities",53
,2035,Retail Trade,95
,2035,Wholesale Trade,75
,2035,Manufacturing,74
,2035,Construction,40
,2035,Agriculture and Mining,82
,2035,Military,20
,2030,Self-Employed,54
,2030,Government,64
,2030,Office Services,60
,2030,Leisure and Hospitality,77
,2030,Education and Healthcare,30
,2030,Professional and Business Services,84
,2030,Finance and Real Estate,34
,2030,Information,70
,2030,"Transporation, Warehousing, and Utilities",84
,2030,Retail Trade,72
,2030,Wholesale Trade,59
,2030,Manufacturing,54
,2030,Construction,68
,2030,Agriculture and Mining,46
,2030,Military,22
,2025,Self-Employed,22
,2025,Government,94
,2025,Office Services,65
,2025,Leisure and Hospitality,75
,2025,Education and Healthcare,100
,2025,Professional and Business Services,86
,2025,Finance and Real Estate,39
,2025,Information,69
,2025,"Transporation, Warehousing, and Utilities",31
,2025,Retail Trade,92
,2025,Wholesale Trade,86
,2025,Manufacturing,26
,2025,Construction,68
,2025,Agriculture and Mining,42
,2025,Military,86
,2020,Self-Employed,36
,2020,Government,95
,2020,Office Services,71
,2020,Leisure and Hospitality,45
,2020,Education and Healthcare,63
,2020,Professional and Business Services,69
,2020,Finance and Real Estate,80
,2020,Information,28
,2020,"Transporation, Warehousing, and Utilities",93
,2020,Retail Trade,27
,2020,Wholesale Trade,74
,2020,Manufacturing,73
,2020,Construction,51
,2020,Agriculture and Mining,62
,2020,Military,44
,2015,Self-Employed,35
,2015,Government,95
,2015,Office Services,22
,2015,Leisure and Hospitality,66
,2015,Education and Healthcare,52
,2015,Professional and Business Services,94
,2015,Finance and Real Estate,31
,2015,Information,48
,2015,"Transporation, Warehousing, and Utilities",64
,2015,Retail Trade,82
,2015,Wholesale Trade,22
,2015,Manufacturing,85
,2015,Construction,27
,2015,Agriculture and Mining,31
,2015,Military,87
,2008,Self-Employed,70
,2008,Government,87
,2008,Office Services,67
,2008,Leisure and Hospitality,79
,2008,Education and Healthcare,60
,2008,Professional and Business Services,93
,2008,Finance and Real Estate,44
,2008,Information,29
,2008,"Transporation, Warehousing, and Utilities",68
,2008,Retail Trade,31
,2008,Wholesale Trade,95
,2008,Manufacturing,53
,2008,Construction,65
,2008,Agriculture and Mining,43
,2008,Military,89
,2050,Self-Employed,21
,2050,Government,22
,2050,Office Services,96
,2050,Leisure and Hospitality,33
,2050,Education and Healthcare,94
,2050,Professional and Business Services,36
,2050,Finance and Real Estate,91
,2050,Information,25
,2050,"Transporation, Warehousing, and Utilities",94
,2050,Retail Trade,94
,2050,Wholesale Trade,81
,2050,Manufacturing,87
,2050,Construction,48
,2050,Agriculture and Mining,25
,2050,Military,93
,2045,Self-Employed,44
,2045,Government,73
,2045,Office Services,21
,2045,Leisure and Hospitality,35
,2045,Education and Healthcare,83
,2045,Professional and Business Services,62
,2045,Finance and Real Estate,100
,2045,Information,44
,2045,"Transporation, Warehousing, and Utilities",68
,2045,Retail Trade,97
,2045,Wholesale Trade,64
,2045,Manufacturing,59
,2045,Construction,67
,2045,Agriculture and Mining,67
,2045,Military,39
,2040,Self-Employed,58
,2040,Government,21
,2040,Office Services,47
,2040,Leisure and Hospitality,46
,2040,Education and Healthcare,23
,2040,Professional and Business Services,33
,2040,Finance and Real Estate,83
,2040,Information,92
,2040,"Transporation, Warehousing, and Utilities",34
,2040,Retail Trade,63
,2040,Wholesale Trade,83
,2040,Manufacturing,28
,2040,Construction,27
,2040,Agriculture and Mining,64
,2040,Military,98
,2035,Self-Employed,70
,2035,Government,64
,2035,Office Services,22
,2035,Leisure and Hospitality,25
,2035,Education and Healthcare,96
,2035,Professional and Business Services,97
,2035,Finance and Real Estate,30
,2035,Information,72
,2035,"Transporation, Warehousing, and Utilities",39
,2035,Retail Trade,84
,2035,Wholesale Trade,79
,2035,Manufacturing,61
,2035,Construction,41
,2035,Agriculture and Mining,28
,2035,Military,57
,2030,Self-Employed,24
,2030,Government,90
,2030,Office Services,64
,2030,Leisure and Hospitality,42
,2030,Education and Healthcare,75
,2030,Professional and Business Services,78
,2030,Finance and Real Estate,97
,2030,Information,63
,2030,"Transporation, Warehousing, and Utilities",32
,2030,Retail Trade,25
,2030,Wholesale Trade,59
,2030,Manufacturing,69
,2030,Construction,75
,2030,Agriculture and Mining,74
,2030,Military,78
,2025,Self-Employed,75
,2025,Government,52
,2025,Office Services,97
,2025,Leisure and Hospitality,86
,2025,Education and Healthcare,59
,2025,Professional and Business Services,40
,2025,Finance and Real Estate,35
,2025,Information,40
,2025,"Transporation, Warehousing, and Utilities",29
,2025,Retail Trade,86
,2025,Wholesale Trade,35
,2025,Manufacturing,37
,2025,Construction,25
,2025,Agriculture and Mining,59
,2025,Military,27
,2020,Self-Employed,60
,2020,Government,54
,2020,Office Services,65
,2020,Leisure and Hospitality,83
,2020,Education and Healthcare,88
,2020,Professional and Business Services,62
,2020,Finance and Real Estate,87
,2020,Information,21
,2020,"Transporation, Warehousing, and Utilities",70
,2020,Retail Trade,53
,2020,Wholesale Trade,96
,2020,Manufacturing,63
,2020,Construction,78
,2020,Agriculture and Mining,88
,2020,Military,95
,2015,Self-Employed,58
,2015,Government,82
,2015,Office Services,88
,2015,Leisure and Hospitality,59
,2015,Education and Healthcare,65
,2015,Professional and Business Services,90
,2015,Finance and Real Estate,64
,2015,Information,56
,2015,"Transporation, Warehousing, and Utilities",55
,2015,Retail Trade,70
,2015,Wholesale Trade,82
,2015,Manufacturing,78
,2015,Construction,85
,2015,Agriculture and Mining,54
,2015,Military,57
,2008,Self-Employed,35
,2008,Government,100
,2008,Office Services,83
,2008,Leisure and Hospitality,79
,2008,Education and Healthcare,93
,2008,Professional and Business Services,67
,2008,Finance and Real Estate,74
,2008,Information,57
